Year,Region,Plastic_Type,Packaging_Type,Flex_Class,Waste_Generated_tonnes,Collected_tonnes,Reused_tonnes,Recycled_tonnes,Recovered_tonnes,Landfilled_tonnes,Burned_tonnes,Leaked_tonnes,Collection_Cost_GHS,Recycling_Value_GHS,Carbon_Emission_tCO2e,Leakage_Risk_Score,Circularity_Index
2021,Ashanti,LDPE,Containers,Rigid,5469.69,3261.2,388.85,1227.62,188.35,2327.98,907.09,429.8,534553.45,613810.0,13674.22,0.98,58.42
2021,Ashanti,LDPE,Sachets,Flexible,9746.51,6346.94,50.39,621.89,586.45,3134.9,2240.38,3112.5,890656.81,310945.0,24366.28,3.39,18.43
2021,Ashanti,LDPE,Films,Flexible,5027.79,3134.82,1.95,295.98,93.7,1594.5,1503.03,1538.63,404282.83,147990.0,12569.48,3.23,14.01
2021,Ashanti,LDPE,Pouches,Flexible,4980.98,3499.87,62.17,212.64,358.26,1671.31,1461.36,1215.24,620428.99,106320.0,12452.45,2.52,22.96
2021,Ashanti,PP,Bottles,Rigid,7398.95,4188.81,837.21,1752.98,155.6,2825.58,1332.18,495.4,735321.27,1051788.0,12578.22,0.21,61.29
2021,Ashanti,PP,Containers,Rigid,4773.68,2731.09,142.68,1148.67,144.75,2037.06,930.2,370.32,473473.18,689202.0,8115.26,0.29,56.21
2021,Ashanti,PP,Sachets,Flexible,10233.9,6713.81,153.54,300.52,659.41,3192.97,2799.8,3127.66,2140494.53,180312.0,17397.63,3.14,16.32
2021,Ashanti,PP,Films,Flexible,4938.68,3548.02,53.7,395.26,290.28,1589.68,1524.68,1085.08,1183200.39,237156.0,8395.76,2.63,27.14
2021,Ashanti,PP,Pouches,Flexible,4706.33,3010.66,12.74,305.01,318.57,1688.72,1427.13,954.16,772012.68,183006.0,8000.76,1.58,27.39
2021,Ashanti,Multilayer Laminate,Bottles,Rigid,7525.05,5002.0,806.84,917.14,376.16,3514.17,1575.94,334.8,1402266.86,275142.0,23327.66,0.59,56.96
2021,Ashanti,Multilayer Laminate,Containers,Rigid,4351.48,2508.87,284.99,443.56,82.15,2143.43,960.2,437.15,784258.78,133068.0,13489.59,0.67,49.53
2021,Ashanti,Multilayer Laminate,Sachets,Flexible,8236.14,5620.73,102.81,231.68,557.35,2617.54,2006.27,2720.49,1305999.07,69504.0,25532.03,3.21,14.85
2021,Ashanti,Multilayer Laminate,Films,Flexible,4240.68,2745.18,15.21,182.08,210.17,1548.11,1177.6,1107.51,349464.34,54624.0,13146.11,2.53,19.87
2021,Ashanti,Multilayer Laminate,Pouches,Flexible,4177.69,2728.72,48.08,104.9,230.05,1663.3,1457.96,673.4,450867.29,31470.0,12950.84,1.85,26.59
2021,Western,PET,Bottles,Rigid,5815.62,3317.21,662.34,1476.12,130.56,2328.15,886.54,331.91,1044586.85,1328508.0,12794.36,0.13,63.31
2021,Western,PET,Containers,Rigid,3524.92,1621.65,239.25,847.96,57.04,1427.24,609.62,343.81,221092.56,763164.0,7754.82,0.69,57.3
2021,Western,PET,Sachets,Flexible,6895.42,3588.14,28.91,213.9,150.79,2599.91,2132.82,1769.09,1229243.43,192510.0,15169.92,2.51,16.73
2021,Western,PET,Films,Flexible,3483.43,1984.66,12.95,228.57,88.77,1311.36,1149.82,691.96,545818.55,205713.0,7663.55,1.55,24.78
2021,Western,PET,Pouches,Flexible,3433.96,1962.01,5.77,144.73,195.32,1302.1,1260.62,525.42,371911.72,130257.0,7554.71,1.59,27.24
2021,Western,HDPE,Bottles,Rigid,5799.71,2729.18,408.51,1435.44,38.04,2481.46,1069.25,367.01,379144.88,1148352.0,11019.45,0.59,59.13
2021,Western,HDPE,Containers,Rigid,3153.52,1808.09,100.71,865.7,59.98,1292.97,567.74,266.42,540115.06,692560.0,5991.69,1.21,57.55
2021,Western,HDPE,Sachets,Flexible,6316.77,3352.33,84.49,462.39,308.76,1958.85,1832.7,1669.58,974111.78,369912.0,12001.86,2.64,22.58
2021,Western,HDPE,Films,Flexible,3269.46,1882.34,13.61,325.19,102.82,1091.79,1031.25,704.8,280431.89,260152.0,6211.97,1.85,26.9
2021,Western,HDPE,Pouches,Flexible,3576.69,1703.66,19.34,144.89,114.02,1299.24,1227.97,771.23,350272.24,115912.0,6795.71,2.32,20.9
2021,Western,LDPE,Bottles,Rigid,4793.22,2567.4,262.47,1186.74,55.56,2263.91,818.03,206.51,855556.45,593370.0,11983.05,0.9,59.83
2021,Western,LDPE,Containers,Rigid,3142.41,1481.49,129.56,700.45,41.09,1440.56,676.69,154.06,448984.91,350225.0,7856.02,0.17,56.65
2021,Western,LDPE,Sachets,Flexible,6410.61,3096.81,20.27,359.33,142.57,1970.42,2213.39,1704.63,936155.78,179665.0,16026.52,2.79,16.4
2021,Western,LDPE,Films,Flexible,3253.33,1538.2,14.1,158.24,52.5,1336.26,865.7,826.53,287698.79,79120.0,8133.32,2.25,19.94
2021,Western,LDPE,Pouches,Flexible,2935.99,1721.27,16.11,119.78,156.08,1192.44,1001.88,449.7,442864.63,59890.0,7339.97,2.03,28.34
2021,Western,PP,Bottles,Rigid,5121.9,2610.53,468.08,1063.77,35.32,2326.18,999.94,228.61,682600.61,638262.0,8707.23,0.86,59.22
2021,Western,PP,Containers,Rigid,2921.75,1534.48,84.43,563.25,70.59,1479.94,504.43,219.11,192950.86,337950.0,4966.97,0.7,54.38
2021,Western,PP,Sachets,Flexible,5525.79,2527.73,54.95,128.55,198.67,1908.78,1732.1,1502.74,769270.46,77130.0,9393.84,2.61,15.64
2021,Western,PP,Films,Flexible,3062.25,1435.65,22.19,130.27,116.73,1151.35,846.06,795.65,194125.71,78162.0,5205.82,2.12,19.82
2021,Western,PP,Pouches,Flexible,3106.62,1642.5,25.47,91.28,93.16,1361.85,1089.02,445.84,549641.55,54768.0,5281.25,1.2,27.07
2021,Western,Multilayer Laminate,Bottles,Rigid,4657.82,2570.07,303.54,570.87,195.42,2334.27,852.08,401.64,474876.18,171261.0,14439.24,1.33,52.73
2021,Western,Multilayer Laminate,Containers,Rigid,2466.0,1374.57,165.81,243.07,115.02,1306.11,464.95,171.04,304939.52,72921.0,7644.6,0.45,52.66
2021,Western,Multilayer Laminate,Sachets,Flexible,5296.24,3046.32,85.49,71.06,183.57,1639.01,1387.71,1929.4,479618.49,21318.0,16418.34,3.74,8.16
2021,Western,Multilayer Laminate,Films,Flexible,2542.65,1513.41,13.52,73.59,74.45,919.92,816.74,644.43,444018.84,22077.0,7882.22,2.61,16.87
2021,Western,Multilayer Laminate,Pouches,Flexible,2954.83,1691.97,25.62,31.43,50.06,1304.95,1036.97,505.8,359634.04,9429.0,9159.97,2.1,22.08
2021,Central,PET,Bottles,Rigid,5827.21,3125.58,367.77,1897.96,46.82,2331.46,960.58,222.62,684159.0,1708164.0,12819.86,0.71,64.25
2021,Central,PET,Containers,Rigid,2993.69,1527.5,157.55,695.37,50.16,1364.12,544.62,181.87,241059.77,625833.0,6586.12,0.22,57.91
2021,Central,PET,Sachets,Flexible,6540.52,3501.55,36.13,427.29,271.24,1965.6,1577.53,2262.73,949329.78,384561.0,14389.14,3.86,14.54
2021,Central,PET,Films,Flexible,3174.89,1425.59,0.31,255.39,119.43,1200.85,995.09,603.82,209993.81,229851.0,6984.76,2.38,27.8
2021,Central,PET,Pouches,Flexible,3055.12,1252.86,14.91,125.93,36.61,1266.33,933.27,678.07,200057.3,113337.0,6721.26,2.29,20.79
2021,Central,HDPE,Bottles,Rigid,4662.06,2521.0,449.37,1469.57,32.13,1713.31,678.11,319.57,331714.17,1175656.0,8857.91,0.24,64.32
2021,Central,HDPE,Containers,Rigid,3027.98,1419.18,103.11,716.15,31.65,1304.59,628.68,243.8,438186.18,572920.0,5753.16,0.78,55.26
2021,Central,HDPE,Sachets,Flexible,5658.0,2570.9,62.14,197.38,112.83,2094.96,1802.13,1388.56,805743.21,157904.0,10750.2,2.18,18.39
2021,Central,HDPE,Films,Flexible,2846.59,1483.82,24.44,174.9,91.61,1157.49,770.76,627.39,496727.1,139920.0,5408.52,2.39,25.44
2021,Central,HDPE,Pouches,Flexible,2934.41,1188.14,11.3,87.81,48.47,1203.2,927.8,655.83,337899.0,70248.0,5575.38,1.8,19.37
2021,Central,LDPE,Bottles,Rigid,4514.42,1884.56,289.35,1000.26,53.28,2086.77,909.13,175.63,400917.12,500130.0,11286.05,0.72,58.68
2021,Central,LDPE,Containers,Rigid,2927.32,1439.58,125.74,559.57,29.82,1382.98,625.82,203.39,390668.56,279785.0,7318.3,0.26,54.09
2021,Central,LDPE,Sachets,Flexible,5392.62,2304.09,10.84,258.73,68.71,1680.48,1792.47,1581.39,571689.24,129365.0,13481.55,2.66,12.89
2021,Central,LDPE,Films,Flexible,2755.34,1404.46,26.91,124.65,137.51,903.81,723.57,838.89,371983.52,62325.0,6888.35,2.95,16.97
2021,Central,LDPE,Pouches,Flexible,2893.02,1387.76,18.8,93.08,122.27,959.11,1015.95,683.81,338985.64,46540.0,7232.55,2.71,18.42
2021,Central,PP,Bottles,Rigid,4260.64,1946.5,369.46,804.6,81.86,1989.16,763.52,252.04,490128.13,482760.0,7243.09,0.42,57.97
2021,Central,PP,Containers,Rigid,2353.16,1037.27,52.53,540.45,51.95,1122.29,422.69,163.25,284576.5,324270.0,4000.37,1.0,55.84
2021,Central,PP,Sachets,Flexible,5647.2,2597.89,61.05,165.16,282.54,2042.85,1791.13,1304.47,722864.13,99096.0,9600.24,1.93,20.9
2021,Central,PP,Films,Flexible,2819.33,1204.35,15.0,107.89,62.35,1063.47,827.89,742.73,191871.47,64734.0,4792.86,2.55,17.41
2021,Central,PP,Pouches,Flexible,2725.38,1457.25,2.45,95.86,53.03,1181.41,1000.97,391.66,229508.71,57516.0,4633.15,1.17,25.61
2021,Central,Multilayer Laminate,Bottles,Rigid,3664.2,1924.59,379.07,312.17,62.69,1880.0,707.84,322.43,253359.13,93651.0,11359.02,0.42,52.08
2021,Central,Multilayer Laminate,Containers,Rigid,2465.94,1131.7,59.83,212.58,26.65,1393.62,489.69,283.57,288946.79,63774.0,7644.41,1.05,45.98
2021,Central,Multilayer Laminate,Sachets,Flexible,5320.53,2562.53,21.16,107.58,132.48,1632.71,1475.54,1951.06,337310.47,32274.0,16493.64,3.59,6.18
2021,Central,Multilayer Laminate,Films,Flexible,2591.53,1349.79,6.06,50.38,133.94,811.97,773.85,815.33,266738.05,15114.0,8033.74,3.52,11.66
2021,Central,Multilayer Laminate,Pouches,Flexible,2227.59,961.58,14.47,17.76,69.08,902.06,783.07,441.15,232593.06,5328.0,6905.53,1.64,19.62
2021,Eastern,PET,Bottles,Rigid,5751.64,3156.9,540.52,1519.54,47.64,2405.05,988.29,250.6,872347.31,1367586.0,12653.61,0.0,62.63
2021,Eastern,PET,Containers,Rigid,3085.39,1489.34,178.3,640.69,58.81,1392.22,631.29,184.08,280556.0,576621.0,6787.86,0.33,56.67
2021,Eastern,PET,Sachets,Flexible,6683.3,3064.19,61.81,398.14,235.89,2104.55,1645.68,2237.23,887783.84,358326.0,14703.26,3.21,15.03
2021,Eastern,PET,Films,Flexible,3518.53,1630.15,2.65,324.05,57.43,1117.41,925.39,1091.6,442858.42,291645.0,7740.77,3.18,17.78
2021,Eastern,PET,Pouches,Flexible,3651.1,1702.55,15.93,157.46,102.46,1396.48,1284.91,693.86,537379.5,141714.0,8032.42,1.6,23.04
2021,Eastern,HDPE,Bottles,Rigid,5546.38,2940.99,525.83,1517.15,89.94,2448.36,790.55,174.55,954880.86,1213720.0,10538.12,0.81,64.64
2021,Eastern,HDPE,Containers,Rigid,2935.7,1331.78,168.52,553.22,65.82,1307.17,692.2,148.77,366216.79,442576.0,5577.83,0.85,55.65
2021,Eastern,HDPE,Sachets,Flexible,5908.45,3121.06,55.64,321.25,250.89,1936.84,1567.92,1775.91,926248.54,257000.0,11226.05,2.73,17.62
2021,Eastern,HDPE,Films,Flexible,3179.59,1454.13,18.19,231.43,59.85,1139.69,1130.6,599.83,458592.87,185144.0,6041.22,1.43,25.23
2021,Eastern,HDPE,Pouches,Flexible,3205.18,1521.21,14.56,164.63,80.36,1252.59,1073.0,620.04,273020.79,131704.0,6089.84,1.46,23.96
2021,Eastern,LDPE,Bottles,Rigid,4946.13,2414.82,352.03,1025.6,58.74,2407.62,763.56,338.58,784305.51,512800.0,12365.33,0.76,57.82
2021,Eastern,LDPE,Containers,Rigid,2928.67,1464.47,83.39,549.36,69.93,1472.07,552.05,201.87,223997.62,274680.0,7321.68,0.9,54.09
2021,Eastern,LDPE,Sachets,Flexible,5544.38,2794.78,58.51,325.68,244.19,1646.41,1541.84,1727.75,525529.15,162840.0,13860.95,2.62,16.57
2021,Eastern,LDPE,Films,Flexible,2759.81,1255.33,16.62,164.3,89.62,1129.82,855.53,503.92,342658.49,82150.0,6899.52,1.88,27.25
2021,Eastern,LDPE,Pouches,Flexible,2800.75,1236.62,2.34,113.52,126.26,1012.2,946.51,599.92,355721.18,56760.0,7001.88,2.42,21.46
2021,Eastern,PP,Bottles,Rigid,4189.65,1759.67,291.15,775.56,36.66,1989.9,939.28,157.1,598737.01,465336.0,7122.4,0.44,56.76
2021,Eastern,PP,Containers,Rigid,2729.47,1183.52,124.14,473.65,49.58,1380.51,503.83,197.76,227746.22,284190.0,4640.1,0.32,54.1
2021,Eastern,PP,Sachets,Flexible,5091.46,2942.73,39.21,254.67,287.73,1407.54,1301.37,1800.94,574410.41,152802.0,8655.48,3.34,12.85
2021,Eastern,PP,Films,Flexible,2668.64,1407.98,19.21,139.09,52.47,873.53,859.61,724.73,393512.23,83454.0,4536.69,2.92,16.7
2021,Eastern,PP,Pouches,Flexible,2859.57,1600.38,16.0,136.18,124.15,1110.8,1022.27,450.17,355120.73,81708.0,4861.27,1.69,27.36
2021,Eastern,Multilayer Laminate,Bottles,Rigid,4550.14,2053.93,195.26,483.15,54.64,2467.81,1030.57,318.71,287113.53,144945.0,14105.43,0.26,49.84
2021,Eastern,Multilayer Laminate,Containers,Rigid,2350.18,1207.27,126.08,187.98,78.07,1169.05,527.0,262.0,336274.67,56394.0,7285.56,0.87,47.56
2021,Eastern,Multilayer Laminate,Sachets,Flexible,4906.81,2542.62,68.49,113.43,194.71,1500.63,1400.8,1628.75,577738.61,34029.0,15211.11,3.01,11.33
2021,Eastern,Multilayer Laminate,Films,Flexible,2654.45,1351.21,9.69,88.91,39.94,915.39,978.17,622.35,380344.96,26673.0,8228.8,2.18,16.38
2021,Eastern,Multilayer Laminate,Pouches,Flexible,2641.14,1276.59,19.31,35.99,81.95,1009.95,814.1,679.84,324821.84,10797.0,8187.53,3.04,15.97
2021,Northern,PET,Bottles,Rigid,3292.54,1018.4,122.94,583.11,13.92,1688.37,637.06,247.14,205296.78,524799.0,7243.59,0.65,53.1
2021,Northern,PET,Containers,Rigid,1869.13,808.38,73.95,387.38,31.02,928.19,311.21,137.38,248299.07,348642.0,4112.09,1.18,55.65
2021,Northern,PET,Sachets,Flexible,4170.5,1848.3,8.4,179.83,139.72,1388.27,1158.34,1295.94,275710.03,161847.0,9175.1,3.0,13.96
2021,Northern,PET,Films,Flexible,1888.38,774.53,3.23,67.12,56.13,697.73,554.48,509.69,154488.22,60408.0,4154.44,3.0,16.55
2021,Northern,PET,Pouches,Flexible,2041.31,636.67,7.21,71.48,36.64,847.79,715.1,363.09,139772.9,64332.0,4490.88,1.87,23.05
2021,Northern,HDPE,Bottles,Rigid,2782.72,1227.0,209.35,645.15,38.95,1238.99,545.21,105.07,381094.14,516120.0,5287.17,0.66,60.02
2021,Northern,HDPE,Containers,Rigid,1741.24,768.12,47.96,427.61,34.34,856.85,280.97,93.51,163799.48,342088.0,3308.36,0.55,58.08
2021,Northern,HDPE,Sachets,Flexible,3703.79,1631.11,32.9,148.99,149.08,951.85,1096.87,1324.1,228046.13,119192.0,7037.2,3.89,9.31
2021,Northern,HDPE,Films,Flexible,1742.43,557.28,4.9,82.53,30.2,661.37,625.17,338.26,115992.0,66024.0,3310.62,1.66,22.03
2021,Northern,HDPE,Pouches,Flexible,1801.57,553.54,9.08,55.78,40.52,756.08,607.82,332.29,171577.71,44624.0,3422.98,1.98,22.94
2021,Northern,LDPE,Bottles,Rigid,3031.93,1181.8,153.28,648.33,29.92,1368.88,628.3,203.22,297186.96,324165.0,7579.82,0.36,55.84
2021,Northern,LDPE,Containers,Rigid,1569.64,613.19,77.49,252.57,14.27,750.06,328.23,147.02,96623.02,126285.0,3924.1,0.62,51.77
2021,Northern,LDPE,Sachets,Flexible,3237.53,1159.06,1.78,88.31,81.3,1045.41,1031.92,988.81,177828.94,44155.0,8093.83,3.06,10.93
2021,Northern,LDPE,Films,Flexible,1570.48,487.91,5.6,60.64,45.97,635.53,409.06,413.68,69547.55,30320.0,3926.2,2.18,18.95
2021,Northern,LDPE,Pouches,Flexible,1612.91,614.83,7.94,27.44,66.72,627.91,490.88,392.02,97803.48,13720.0,4032.28,2.06,18.14
2021,Northern,PP,Bottles,Rigid,2496.57,943.16,103.28,443.78,47.16,1288.14,427.96,186.25,196075.49,266268.0,4244.17,0.8,54.27
2021,Northern,PP,Containers,Rigid,1482.87,445.79,52.18,193.5,13.4,816.92,279.51,127.36,87881.02,116100.0,2520.88,0.54,50.44
2021,Northern,PP,Sachets,Flexible,2979.78,1321.56,23.76,135.54,67.86,1055.4,846.74,850.48,213005.44,81324.0,5065.63,3.15,16.5
2021,Northern,PP,Films,Flexible,1677.52,640.88,6.09,102.89,19.44,593.01,581.06,375.03,223204.64,61734.0,2851.78,1.98,20.56
2021,Northern,PP,Pouches,Flexible,1741.28,739.34,3.32,48.77,45.96,583.05,604.73,455.45,145549.67,29262.0,2960.18,2.85,14.44
2021,Northern,Multilayer Laminate,Bottles,Rigid,2490.76,963.31,173.31,196.55,64.08,1445.74,499.65,111.43,207726.5,58965.0,7721.36,0.5,52.38
2021,Northern,Multilayer Laminate,Containers,Rigid,1489.21,562.83,84.23,79.91,36.2,842.67,322.94,123.26,190423.86,23973.0,4616.55,1.21,47.99
2021,Northern,Multilayer Laminate,Sachets,Flexible,3284.78,1473.98,9.21,43.86,128.21,1145.09,957.31,1001.1,378178.38,13158.0,10182.82,3.12,11.83
2021,Northern,Multilayer Laminate,Films,Flexible,1415.92,524.97,5.81,26.97,24.07,481.53,454.41,423.13,157201.69,8091.0,4389.35,3.05,10.75
2021,Northern,Multilayer Laminate,Pouches,Flexible,1446.2,584.62,6.63,21.39,53.52,599.31,452.41,312.94,105293.92,6417.0,4483.22,2.08,20.03
2022,Greater Accra,PET,Bottles,Rigid,14278.04,10380.94,1189.47,5067.19,307.93,5415.51,1758.04,539.9,2642057.16,4560471.0,31411.69,0.82,68.04
2022,Greater Accra,PET,Containers,Rigid,7853.01,5660.04,334.75,3062.77,179.98,2607.77,1254.46,413.28,934742.53,2756493.0,17276.62,0.05,65.86
2022,Greater Accra,PET,Sachets,Flexible,18015.19,13269.4,354.56,1416.69,1183.33,5405.14,4919.64,4735.83,3338425.54,1275021.0,39633.42,2.31,25.35
2022,Greater Accra,PET,Films,Flexible,8011.58,5446.25,26.89,632.82,382.74,2598.26,2362.37,2008.5,755733.81,569538.0,17625.48,2.09,23.19
2022,Greater Accra,PET,Pouches,Flexible,7848.67,5711.57,24.44,397.13,349.29,2576.64,2692.49,1808.68,1564065.48,357417.0,17267.07,2.6,20.68
2022,Greater Accra,HDPE,Bottles,Rigid,13690.54,8940.21,880.2,5568.44,177.57,4483.11,1948.81,632.41,2988714.82,4454752.0,26012.03,0.96,68.3
2022,Greater Accra,HDPE,Containers,Rigid,7892.88,5470.42,754.78,2060.04,134.9,3064.93,1182.4,695.83,830239.17,1648032.0,14996.47,1.24,60.84
2022,Greater Accra,HDPE,Sachets,Flexible,15120.18,11358.79,81.47,1347.8,977.07,4981.54,3957.69,3774.61,3914341.66,1078240.0,28728.34,2.64,26.54
2022,Greater Accra,HDPE,Films,Flexible,8217.03,5715.01,89.37,918.71,434.21,2500.27,1938.23,2336.24,1568730.45,734968.0,15612.36,3.07,25.99
2022,Greater Accra,HDPE,Pouches,Flexible,7673.49,5225.82,52.72,353.12,330.03,3073.13,2241.93,1622.56,1114274.6,282496.0,14579.63,1.88,24.54
2022,Greater Accra,LDPE,Bottles,Rigid,11182.74,8582.84,1623.1,3691.72,319.01,3663.09,1259.96,625.86,2917711.85,1845860.0,27956.85,0.44,69.71
2022,Greater Accra,LDPE,Containers,Rigid,6910.44,4556.5,449.35,1647.1,128.83,2933.4,1337.01,414.75,863763.19,823550.0,17276.1,0.96,58.72
2022,Greater Accra,LDPE,Sachets,Flexible,15300.25,11700.07,51.49,1178.57,1204.6,4383.79,3948.21,4533.59,3141664.89,589285.0,38250.62,2.97,21.48
2022,Greater Accra,LDPE,Films,Flexible,6597.29,4597.06,73.77,705.02,161.73,1906.33,1810.97,1939.47,1346569.82,352510.0,16493.22,3.25,21.66
2022,Greater Accra,LDPE,Pouches,Flexible,7776.53,5419.76,93.06,268.12,472.74,2992.24,2239.32,1711.05,1738658.6,134060.0,19441.33,1.87,24.27
2022,Greater Accra,PP,Bottles,Rigid,10200.14,7727.83,1059.15,4080.21,166.97,3274.33,1317.14,302.34,1263616.37,2448126.0,17340.24,0.52,71.47
2022,Greater Accra,PP,Containers,Rigid,6734.94,4988.21,479.32,2359.87,224.92,2134.96,1081.25,454.62,1368430.54,1415922.0,11449.4,0.87,65.03
2022,Greater Accra,PP,Sachets,Flexible,13071.7,10220.66,222.41,520.61,632.16,3378.97,3838.29,4479.26,2823021.83,312366.0,22221.89,3.56,12.09
2022,Greater Accra,PP,Films,Flexible,6411.63,4406.83,83.03,425.56,389.03,2270.31,1815.75,1427.95,1080463.0,255336.0,10899.77,2.7,27.0
2022,Greater Accra,PP,Pouches,Flexible,6544.12,4604.3,31.69,335.96,295.12,2328.51,1997.88,1554.96,699050.0,201576.0,11125.0,2.86,21.75
2022,Greater Accra,Multilayer Laminate,Bottles,Rigid,9974.94,6593.48,1052.17,1297.64,285.87,5006.39,1749.0,583.87,2035132.09,389292.0,30922.31,0.73,56.64
2022,Greater Accra,Multilayer Laminate,Containers,Rigid,6197.9,4454.46,337.05,865.27,247.68,2900.53,1425.39,421.98,980472.64,259581.0,19213.49,1.1,52.84
2022,Greater Accra,Multilayer Laminate,Sachets,Flexible,12209.44,8036.37,49.24,256.82,384.72,4659.14,3979.46,2880.06,2336391.45,77046.0,37849.26,2.03,17.75
2022,Greater Accra,Multilayer Laminate,Films,Flexible,5821.66,3843.11,55.65,253.8,242.93,2275.58,1845.68,1148.02,792486.69,76140.0,18047.15,2.09,24.97
2022,Greater Accra,Multilayer Laminate,Pouches,Flexible,6575.58,4383.22,3.12,183.36,213.81,2898.63,2307.15,969.51,920986.87,55008.0,20384.3,1.78,25.89
2022,Ashanti,PET,Bottles,Rigid,10166.61,6359.33,1024.3,3477.26,199.77,3231.44,1629.26,604.58,1437009.71,3129534.0,22366.54,1.08,66.34
2022,Ashanti,PET,Containers,Rigid,6278.87,4506.8,565.41,1969.6,154.7,2295.9,757.42,535.84,1273015.78,1772640.0,13813.51,0.7,64.0
2022,Ashanti,PET,Sachets,Flexible,11357.6,7025.72,49.48,920.07,365.55,3240.49,3032.3,3749.71,1232789.03,828063.0,24986.72,3.04,15.84
2022,Ashanti,PET,Films,Flexible,5755.92,3348.86,37.21,380.72,198.03,2034.2,1787.21,1318.55,781557.29,342648.0,12663.02,2.12,23.28
2022,Ashanti,PET,Pouches,Flexible,5804.57,4133.31,4.98,292.43,217.98,2098.33,2177.16,1013.69,612451.18,263187.0,12770.05,1.88,24.4
2022,Ashanti,HDPE,Bottles,Rigid,8739.07,4911.28,928.88,2224.67,182.65,3220.4,1706.34,476.13,868319.55,1779736.0,16604.23,0.9,62.08
2022,Ashanti,HDPE,Containers,Rigid,5294.43,3680.53,188.9,1832.19,164.7,1847.71,812.87,448.06,1193537.03,1465752.0,10059.42,0.55,62.02
2022,Ashanti,HDPE,Sachets,Flexible,10850.53,6500.82,73.53,545.45,464.72,4116.21,2974.68,2675.94,1244068.1,436360.0,20616.01,2.47,22.08
2022,Ashanti,HDPE,Films,Flexible,6006.16,4058.42,52.4,375.6,287.65,2234.98,1928.03,1127.5,524171.85,300480.0,11411.7,1.65,27.6
2022,Ashanti,HDPE,Pouches,Flexible,6186.71,4405.66,31.04,220.33,191.59,2749.69,1839.64,1154.42,1302351.18,176264.0,11754.75,1.47,25.15
2022,Ashanti,LDPE,Bottles,Rigid,9784.04,6015.96,1040.93,2615.57,204.07,3648.88,1898.8,375.79,1991636.94,1307785.0,24460.1,0.77,63.6
2022,Ashanti,LDPE,Containers,Rigid,5489.34,3773.4,214.72,1563.73,116.17,2321.61,851.78,421.33,970471.04,781865.0,13723.35,1.08,59.46
2022,Ashanti,LDPE,Sachets,Flexible,10457.51,5986.77,35.33,373.07,317.92,3369.48,2990.64,3371.07,1217562.08,186535.0,26143.78,3.55,11.81
2022,Ashanti,LDPE,Films,Flexible,5038.08,3172.67,50.82,269.65,113.77,1573.85,1498.97,1531.02,399217.63,134825.0,12595.2,3.23,15.0
2022,Ashanti,LDPE,Pouches,Flexible,5158.04,2885.8,35.2,161.99,174.26,2127.24,1891.22,768.13,405872.43,80995.0,12895.1,1.9,26.11
2022,Ashanti,PP,Bottles,Rigid,7570.16,4786.28,453.69,2252.1,235.81,3239.57,1105.17,283.82,1390702.5,1351260.0,12869.27,0.42,63.84
2022,Ashanti,PP,Containers,Rigid,5427.55,3496.31,361.71,1303.14,82.34,2243.01,912.96,524.39,1030570.38,781884.0,9226.84,0.8,57.33
2022,Ashanti,PP,Sachets,Flexible,10991.36,7424.09,133.06,855.79,221.79,3893.9,3064.5,2822.32,2161139.18,513474.0,18685.31,2.99,22.63
2022,Ashanti,PP,Films,Flexible,4963.16,3018.41,58.05,335.63,194.27,1831.6,1437.79,1105.82,891336.94,201378.0,8437.37,2.54,25.63
2022,Ashanti,PP,Pouches,Flexible,4880.58,3044.15,51.66,191.86,284.14,1671.78,1495.71,1185.43,928990.51,115116.0,8296.99,2.77,21.38
2022,Ashanti,Multilayer Laminate,Bottles,Rigid,7709.71,4307.53,552.33,899.98,201.38,3749.17,1686.55,620.3,701595.65,269994.0,23900.1,1.05,51.91
2022,Ashanti,Multilayer Laminate,Containers,Rigid,4768.18,2787.91,220.78,538.85,148.94,2502.41,1050.58,306.62,948282.53,161655.0,14781.36,0.57,51.33
2022,Ashanti,Multilayer Laminate,Sachets,Flexible,9402.94,6607.0,104.07,274.78,328.2,3182.27,2756.94,2756.68,794273.62,82434.0,29149.11,2.47,14.89
2022,Ashanti,Multilayer Laminate,Films,Flexible,5176.03,3060.07,40.6,190.96,225.03,2002.17,1664.97,1052.3,881874.34,57288.0,16045.69,2.3,23.52
2022,Ashanti,Multilayer Laminate,Pouches,Flexible,5174.26,3350.36,22.89,111.1,116.3,1893.97,1716.96,1313.04,1030642.56,33330.0,16040.21,2.63,15.34
2022,Western,PET,Bottles,Rigid,6165.98,3212.57,586.44,1622.95,108.61,2498.41,1133.43,216.14,519851.85,1460655.0,13565.16,0.28,63.1
2022,Western,PET,Containers,Rigid,3527.12,1961.05,203.04,1014.49,35.45,1475.9,618.45,179.79,487794.07,913041.0,7759.66,0.87,61.28
2022,Western,PET,Sachets,Flexible,7812.39,4025.8,115.11,476.81,390.48,2569.33,2012.65,2248.01,1155402.65,429129.0,17187.26,2.5,20.69
2022,Western,PET,Films,Flexible,3630.9,1923.91,21.72,289.27,72.52,1231.56,1181.38,834.45,552845.47,260343.0,7987.98,2.72,22.99
2022,Western,PET,Pouches,Flexible,3978.23,2143.3,8.23,206.39,166.07,1486.27,1289.88,821.39,422062.45,185751.0,8752.11,2.08,23.71
