Year,Region,Plastic_Type,Packaging_Type,Flex_Class,Waste_Generated_tonnes,Collected_tonnes,Reused_tonnes,Recycled_tonnes,Recovered_tonnes,Landfilled_tonnes,Burned_tonnes,Leaked_tonnes,Collection_Cost_GHS,Recycling_Value_GHS,Carbon_Emission_tCO2e,Leakage_Risk_Score,Circularity_Index,calculated_total,mass_error,Core_Circularity,Collection_Efficiency,Recycling_Efficiency,Recovery_Rate,Reuse_Rate,Leakage_Rate,Landfill_Rate,Burning_Rate,Circularity_Class
2022,Western,PET,Bottles,Rigid,6165.98,3212.57,586.44,1622.95,108.61,2498.41,1133.43,216.14,519851.85,1460655.0,13565.16,0.28,63.1,6165.9800000000005,-9.094947017729282e-13,37.59337526232652,52.101531305648095,50.5187435604516,1.7614393818987413,9.510896889059,3.505363299913396,40.519268632074706,18.381992805685393,Fair
2022,Western,PET,Containers,Rigid,3527.12,1961.05,203.04,1014.49,35.45,1475.9,618.45,179.79,487794.07,913041.0,7759.66,0.87,61.28,3527.12,0.0,35.52416702578875,55.59918573793917,51.73198031666709,1.0050692916600514,5.756537911950827,5.097359885685772,41.84433758987503,17.534135498650457,Fair
2022,Western,PET,Sachets,Flexible,7812.39,4025.8,115.11,476.81,390.48,2569.33,2012.65,2248.01,1155402.65,429129.0,17187.26,2.5,20.69,7812.39,0.0,12.574897054550526,51.530965555995024,11.8438571215659,4.998214374858398,1.4734287458767419,28.774933151058768,32.887887061449824,25.76228273294088,Poor
2022,Western,PET,Films,Flexible,3630.9,1923.91,21.72,289.27,72.52,1231.56,1181.38,834.45,552845.47,260343.0,7987.98,2.72,22.99,3630.8999999999996,4.547473508864641e-13,10.562394998485223,52.98713817510811,15.035526609872601,1.9973009446693655,0.5981987936875154,22.98190531273238,33.91886309179542,32.53683659698697,Poor
2022,Western,PET,Pouches,Flexible,3978.23,2143.3,8.23,206.39,166.07,1486.27,1289.88,821.39,422062.45,185751.0,8752.11,2.08,23.71,3978.23,0.0,9.569331084426992,53.87571859847219,9.629543227732935,4.174469550528753,0.2068759222066095,20.647121961274234,37.36008224763274,32.42346470666603,Poor
2022,Western,HDPE,Bottles,Rigid,5327.03,3040.54,311.03,1470.23,87.22,2259.76,866.48,332.31,755207.42,1176184.0,10121.36,0.47,60.6,5327.03,0.0,35.07545480314547,57.077583569080716,48.35423970742039,1.637310095869556,5.838713129079431,6.238185255198489,42.42063588904137,16.265724052614686,Fair
2022,Western,HDPE,Containers,Rigid,3696.52,2175.02,218.02,958.53,96.19,1632.13,638.21,153.44,721504.71,766824.0,7023.39,0.0,61.05,3696.52,0.0,34.43076190579247,58.83966541503901,44.069939586762416,2.602177182863883,5.897979721467759,4.150931146050881,44.15314944867064,17.265157499486,Fair
2022,Western,HDPE,Sachets,Flexible,6875.87,3858.05,56.14,211.44,421.96,2366.89,1792.17,2027.27,891998.75,169152.0,13064.15,2.88,17.2,6875.870000000001,-9.094947017729282e-13,10.028403678370882,56.10999044484552,5.480488847993157,6.13682341289175,0.816478496539347,29.48383259136662,34.423134817848506,26.064628912413994,Poor
2022,Western,HDPE,Films,Flexible,3112.76,1450.31,24.29,147.36,60.8,1241.89,844.22,794.2,366443.77,117888.0,5914.24,2.17,20.03,3112.76,0.0,7.467649288734113,46.59241316388028,10.160586357399454,1.9532504915252058,0.7803364216965007,25.514334545548,39.896747580924966,27.12126858479292,Poor
2022,Western,HDPE,Pouches,Flexible,3086.61,1413.39,23.58,76.92,44.72,1357.32,975.41,608.66,306697.01,61536.0,5864.56,1.51,21.86,3086.6099999999997,4.547473508864641e-13,4.704837993786063,45.79101344193144,5.442234627385222,1.4488386935829274,0.7639449104357207,19.719368498125775,43.97445741444497,31.601336093643184,Poor
2022,Western,LDPE,Bottles,Rigid,5300.46,2844.45,422.43,1269.17,67.32,2458.3,879.73,203.51,842859.08,634585.0,13251.15,0.85,61.21,5300.460000000001,-9.094947017729282e-13,33.18428966542527,53.66421027608924,44.6191706656823,1.2700784460216659,7.969685649924724,3.8394780830343027,46.37899352131702,16.597238730223417,Fair
2022,Western,LDPE,Containers,Rigid,3515.07,2037.9,224.33,909.77,50.31,1452.98,605.53,272.15,599730.76,454885.0,8787.68,0.56,59.0,3515.07,0.0,33.69520379395004,57.97608582474887,44.64252416703469,1.4312659491845114,6.38194971935125,7.742377818933903,41.33573442349655,17.2266839636195,Fair
2022,Western,LDPE,Sachets,Flexible,6192.14,3645.29,6.15,304.88,373.94,2042.5,1583.67,1881.0,725242.7,152440.0,15480.35,3.39,17.3,6192.14,0.0,11.061926894417763,58.869631500579764,8.363669282827978,6.038946147858414,0.09931945983133457,30.377220153291105,32.98536531796761,25.575487634323512,Poor
2022,Western,LDPE,Films,Flexible,3251.05,1713.99,3.41,119.12,185.77,1274.98,912.82,754.95,474974.54,59560.0,8127.62,2.75,22.24,3251.05,0.0,9.483090078589994,52.72112086864244,6.949865518468602,5.7141538887436365,0.10488918964642192,23.22172836468218,39.21748358222728,28.07769797450055,Poor
2022,Western,LDPE,Pouches,Flexible,3261.62,1529.43,17.79,133.17,91.78,1149.67,1071.08,798.13,402861.38,66585.0,8154.05,2.08,18.43,3261.62,0.0,7.442313942151446,46.89172865017998,8.707165414566209,2.813939085485127,0.5454344773456135,24.47035522225152,35.248434826865186,32.83889600873186,Poor
2022,Western,PP,Bottles,Rigid,4848.17,2328.43,440.21,1126.83,69.19,2009.28,974.39,228.27,533341.62,676098.0,8241.89,0.2,60.29,4848.170000000001,-9.094947017729282e-13,33.7494353539583,48.02698750250094,48.39441168512689,1.4271364246715772,9.079920877361973,4.708374500069098,41.444091275677216,20.098098870295388,Fair
2022,Western,PP,Containers,Rigid,3094.53,1411.26,116.59,598.34,30.16,1456.7,543.57,349.17,235416.54,359004.0,5260.7,1.4,52.34,3094.53,0.0,24.077646686249608,45.604986863917944,42.39757379929992,0.9746229637457061,3.7676157607132583,11.283458231136876,47.07338432653747,17.565510756076044,Fair
2022,Western,PP,Sachets,Flexible,5957.89,3186.35,2.01,144.65,213.16,2108.8,1403.99,2085.28,776907.05,86790.0,10128.41,3.91,10.05,5957.890000000001,-9.094947017729282e-13,6.039386427074014,53.48118209634618,4.539677059958888,3.577776696112214,0.03373677593913281,35.00031051261437,35.395081144499144,23.565221915812476,Poor
2022,Western,PP,Films,Flexible,2956.25,1698.17,4.54,276.76,138.33,939.46,731.67,865.49,570214.36,166056.0,5025.62,2.7,21.89,2956.25,0.0,14.194672304439745,57.443382663847785,16.2975438265898,4.67923890063425,0.15357293868921776,29.27661733615222,31.77877378435518,24.749936575052853,Poor
2022,Western,PP,Pouches,Flexible,2922.5,1622.34,24.83,156.24,69.8,1182.68,811.05,677.9,339168.55,93744.0,4968.25,2.1,22.91,2922.5000000000005,-4.547473508864641e-13,8.58408896492729,55.5120615911035,9.630533673582605,2.388366124893071,0.8496150556030795,23.19589392643285,40.468092386655265,27.7519247219846,Poor
2022,Western,Multilayer Laminate,Bottles,Rigid,4540.24,2712.53,426.23,554.97,204.12,2235.12,863.47,256.33,867989.92,166491.0,14074.74,0.25,55.86,4540.24,0.0,26.10698993885786,59.74419854457034,20.45949722215054,4.495797578982609,9.38782971825278,5.645736789244622,49.22911564146389,19.018157630433635,Fair
2022,Western,Multilayer Laminate,Containers,Rigid,3088.84,1491.34,123.22,287.9,70.69,1579.32,728.58,299.13,257280.29,86370.0,9575.4,0.53,47.69,3088.84,0.0,15.59841234897243,48.28155553541135,19.304786299569514,2.2885614016912497,3.9891998290620423,9.684218023594617,51.12987399800571,23.58749562942723,Poor
2022,Western,Multilayer Laminate,Sachets,Flexible,5443.12,2836.66,14.3,84.44,180.7,1968.81,1859.49,1335.38,439401.1,25332.0,16873.67,2.55,15.65,5443.12,0.0,5.133820308940461,52.11459604050618,2.976740250858404,3.319787180881553,0.2627169711488999,24.53335586942783,36.170615382354235,34.16220843927748,Poor
2022,Western,Multilayer Laminate,Films,Flexible,2928.41,1501.98,21.06,67.01,106.63,1176.49,1007.47,549.75,193503.39,20103.0,9078.07,1.75,22.57,2928.41,0.0,6.648659169993272,51.28994915329479,4.461444226953755,3.641225101676336,0.71916159280975,18.772986023132006,40.175043795097,34.403311011777724,Poor
2022,Western,Multilayer Laminate,Pouches,Flexible,3106.61,1594.03,16.0,62.8,143.27,1184.38,1049.21,650.95,358791.06,18840.0,9630.49,2.07,20.69,3106.6099999999997,4.547473508864641e-13,7.148306353227472,51.310914469469935,3.939700005646067,4.611779399409646,0.5150308535670715,20.953708383092824,38.12451514673551,33.773470116944196,Poor
2022,Central,PET,Bottles,Rigid,5472.38,2982.48,488.11,1413.42,116.38,2171.36,994.18,288.93,644059.95,1272078.0,12039.24,0.91,61.72,5472.380000000001,-9.094947017729282e-13,36.87444950825784,54.50060120093999,47.390762050374185,2.1266797992829445,8.91951947781404,5.279786856906867,39.67853109615926,18.16723253867604,Fair
2022,Central,PET,Containers,Rigid,3161.08,1656.31,175.19,682.68,93.79,1384.52,590.4,234.5,525559.24,614412.0,6954.38,0.55,56.81,3161.08,0.0,30.105533551824053,52.39696559403748,41.21692195301604,2.9670239285307556,5.542093208650209,7.418350690270414,43.79895478760424,18.67716097030129,Fair
2022,Central,PET,Sachets,Flexible,6306.96,2644.89,23.63,335.53,165.59,2184.72,1954.63,1642.86,889166.01,301977.0,13875.31,2.45,18.37,6306.96,0.0,8.320173268896584,41.936051600136985,12.685971817353462,2.6255121326280806,0.3746654489643188,26.04836561512995,34.639826477415426,30.99163463855804,Poor
2022,Central,PET,Films,Flexible,3688.02,1743.64,6.25,324.78,100.91,1376.86,881.4,997.82,248014.92,292302.0,8113.64,2.93,23.03,3688.02,0.0,11.711975531586052,47.2784854745907,18.62655135234337,2.736156528435312,0.16946762761590228,27.055710110031946,37.333311641476996,23.899002716905006,Poor
2022,Central,PET,Pouches,Flexible,3213.39,1374.19,1.08,70.76,129.85,1322.66,1184.65,504.39,300289.25,63684.0,7069.46,1.1,24.1,3213.39,0.0,6.276549065006115,42.76449481700012,5.149215174029792,4.040903842982022,0.03360936580993904,15.69650742673625,41.16089239090183,36.866051117355816,Poor
2022,Central,HDPE,Bottles,Rigid,5325.77,2138.71,366.63,1226.68,37.61,2408.74,962.86,323.25,693172.26,981344.0,10118.96,1.0,58.48,5325.7699999999995,9.094947017729282e-13,30.623177493583082,40.15776122513739,57.35606978038164,0.7061889642248914,6.884074978829352,6.069544873323482,45.22801397732158,18.07926365577184,Fair
2022,Central,HDPE,Containers,Rigid,2924.7,1439.71,205.43,753.27,36.46,1147.55,587.58,194.41,220055.77,602616.0,5556.93,0.74,59.22,2924.7,0.0,34.02605395425172,49.225903511471266,52.32095352536275,1.2466235853249907,7.023968270249941,6.6471774882893975,39.23650288918522,20.09026566827367,Fair
2022,Central,HDPE,Sachets,Flexible,5784.97,2556.1,31.05,359.53,75.68,1895.33,1632.14,1791.24,565152.37,287624.0,10991.44,3.11,14.83,5784.97,0.0,8.059851650051773,44.18519024299175,14.06556863972458,1.3082176744218208,0.5367357134090583,30.963686933553674,32.76300482111402,28.21345659528053,Poor
2022,Central,HDPE,Films,Flexible,2878.12,1287.87,2.24,142.15,133.78,891.04,820.49,888.42,423975.74,113720.0,5468.43,2.59,14.93,2878.12,0.0,9.664989646018931,44.74691812711075,11.0376047271852,4.648173113004322,0.07782858254694038,30.868066654621767,30.959098300279347,28.507845399079955,Poor
2022,Central,HDPE,Pouches,Flexible,3211.9,1741.67,3.18,101.24,190.69,1188.3,1087.15,641.34,389240.68,80992.0,6102.61,2.19,22.86,3211.9,0.0,9.188019552289923,54.22553628693297,5.812811841508437,5.93698433948753,0.09900681839409696,19.967620411594382,36.996793175379054,33.84756686073664,Poor
2022,Central,LDPE,Bottles,Rigid,4981.97,2736.66,313.35,1354.62,83.36,1952.12,1025.26,253.26,865504.17,677310.0,12454.93,0.51,60.36,4981.97,0.0,35.15336302707563,54.931282203626274,49.49902435815922,1.6732336806524326,6.289680588201054,5.083531213556083,39.18369640925176,20.579409350116517,Fair
2022,Central,LDPE,Containers,Rigid,2914.97,1265.36,132.08,567.37,43.22,1331.7,516.65,323.95,376564.77,283685.0,7287.42,0.78,53.02,2914.97,0.0,25.477792224276758,43.40902307742447,44.83862300056901,1.482691074007623,4.531092944352773,11.113321920980319,45.68486125071614,17.724024604026802,Fair
2022,Central,LDPE,Sachets,Flexible,5580.07,2522.44,32.68,271.26,163.23,1797.4,1428.31,1887.19,772611.04,135630.0,13950.17,3.12,12.72,5580.07,0.0,8.372117195662419,45.204450840222435,10.753873233852936,2.925232120744005,0.585655735501526,33.82018505144201,32.21106545258393,25.596632300311644,Poor
2022,Central,LDPE,Films,Flexible,2698.57,1283.64,6.7,88.02,105.04,900.94,906.54,691.33,322676.05,44010.0,6746.43,2.93,16.52,2698.57,0.0,7.402439069581296,47.56741533478843,6.857062727867626,3.892431917645271,0.24827964440425854,25.618383069551655,33.38583027307055,33.593347587796494,Poor
2022,Central,LDPE,Pouches,Flexible,2650.05,1286.28,22.33,97.57,110.36,991.46,948.32,480.01,271058.12,48785.0,6625.12,2.18,24.25,2650.05,0.0,8.688892662402594,48.53795211411105,7.5854401840967745,4.1644497273636345,0.8426256108375312,18.113243146355728,37.41287900228297,35.78498518895869,Poor
2022,Central,PP,Bottles,Rigid,4250.62,2316.63,451.69,950.37,56.09,1798.3,679.49,314.68,449030.82,570222.0,7226.05,0.77,60.12,4250.62,0.0,34.30440735704438,54.500990443747035,41.023814765413555,1.3195722035844184,10.626449788501443,7.4031553044026515,42.306769365410226,15.985667973142743,Fair
2022,Central,PP,Containers,Rigid,2788.94,1229.98,152.08,421.76,22.6,1422.13,562.59,207.78,286504.83,253056.0,4741.2,0.57,52.79,2788.9400000000005,-4.547473508864641e-13,21.385902887835524,44.10206028096697,34.28998845509683,0.8103437148163819,5.4529677942157235,7.450142347988842,50.99177465273546,20.172180111440188,Fair
2022,Central,PP,Sachets,Flexible,5045.12,2252.24,65.87,169.32,141.24,1834.88,1262.88,1570.93,623183.29,101592.0,8576.7,3.33,15.01,5045.12,0.0,7.461269503995941,44.641951033870356,7.517848897098,2.799536978307751,1.3056181022453381,31.137614169732338,36.369402511734116,25.031713814537614,Poor
2022,Central,PP,Films,Flexible,2745.7,1134.76,15.36,83.44,86.66,864.5,899.67,796.07,144093.39,50064.0,4667.69,3.24,13.22,2745.7000000000003,-4.547473508864641e-13,6.754561678260552,41.328622937684386,7.3530966900489965,3.156207888698693,0.5594201842881596,28.993335032960633,31.48559565866628,32.76650763011254,Poor
2022,Central,PP,Pouches,Flexible,2666.67,1153.7,3.09,114.17,37.87,1071.32,998.49,441.73,283007.51,68502.0,4533.34,1.28,23.54,2666.6699999999996,4.547473508864641e-13,5.817367728290339,43.2636959203801,9.895986824997832,1.4201232248459688,0.11587485515643105,16.564854293932132,40.174449781937774,37.443328195839754,Poor
2022,Central,Multilayer Laminate,Bottles,Rigid,4023.37,1753.44,185.21,347.02,114.02,2242.82,914.04,220.26,604209.13,104106.0,12472.45,1.0,50.36,4023.37,0.0,16.062405396471117,43.58137581181944,19.79081120540195,2.8339426898346414,4.603354899002578,5.474515145263796,55.744810942070956,22.718268516194133,Poor
2022,Central,Multilayer Laminate,Containers,Rigid,2671.27,1165.34,66.2,197.5,48.7,1449.81,660.12,248.94,366288.2,59250.0,8280.94,0.79,45.77,2671.27,0.0,11.694811831076603,43.624942443107585,16.947843547805792,1.8231028686729533,2.478221969325452,9.319162795224743,54.274184189542794,24.71184118415585,Poor
2022,Central,Multilayer Laminate,Sachets,Flexible,5228.73,2336.85,4.27,98.1,69.01,1777.61,1705.0,1574.74,692260.17,29430.0,16209.06,2.82,9.77,5228.73,0.0,3.2776601583941036,44.69249703082775,4.197958790679761,1.3198233605483551,0.08166418996582345,30.117064755686375,33.99697440869963,32.6083006772199,Poor
2022,Central,Multilayer Laminate,Films,Flexible,2677.06,1188.85,10.61,68.97,102.46,821.25,805.24,868.53,309370.68,20691.0,8298.89,3.66,10.62,2677.06,0.0,6.799997011647105,44.40879173421589,5.801404718845944,3.827332969750398,0.3963303026454394,32.44342674426423,30.677310183559577,30.079266060529086,Poor
2022,Central,Multilayer Laminate,Pouches,Flexible,2346.81,1203.37,13.68,28.83,84.39,919.75,870.85,429.31,301973.84,8649.0,7275.11,1.96,20.9,2346.81,0.0,5.407340176665346,51.27683962485246,2.3957718739872194,3.5959451340330064,0.5829189410305905,18.293342878204882,39.19149824655596,37.10781869857381,Poor
2022,Eastern,PET,Bottles,Rigid,5902.05,2527.18,272.79,1461.75,45.91,2785.47,1077.61,258.52,453287.03,1315575.0,12984.51,0.4,58.95,5902.049999999999,9.094947017729282e-13,30.166637015952087,42.81868164451335,57.84115100625995,0.7778653179827347,4.621953389076677,4.380172990740505,47.19495768419447,18.25823230911293,Fair
2022,Eastern,PET,Containers,Rigid,3269.25,1858.37,254.17,948.92,25.92,1233.94,541.42,264.88,271716.28,854028.0,7192.35,0.95,61.01,3269.25,0.0,37.59302592337692,56.84392444750325,51.061952140854615,0.7928423950447352,7.774566031964518,8.10216410491703,37.74382503632332,16.56098493538273,Fair
2022,Eastern,PET,Sachets,Flexible,7527.8,3857.07,74.8,362.48,265.32,2973.99,2109.72,1741.49,848761.2,326232.0,16561.16,2.11,23.12,7527.799999999999,9.094947017729282e-13,9.333404181832673,51.23767900316162,9.397807143764568,3.524535720927761,0.9936502032466324,23.134116209251044,39.506761603655775,28.025718005260497,Poor
2022,Eastern,PET,Films,Flexible,3560.05,1571.22,21.73,271.78,57.12,1213.97,1303.35,692.1,379423.75,244602.0,7832.11,1.91,24.44,3560.0499999999997,4.547473508864641e-13,9.849018974452605,44.13477338801422,17.297386744058755,1.6044718473055153,0.6103846856083481,19.44073819187933,34.09980196907347,36.610440864594594,Poor
2022,Eastern,PET,Pouches,Flexible,3250.5,1703.03,29.56,180.69,128.89,1344.72,1101.44,465.2,305217.41,162621.0,7151.1,1.07,30.38,3250.5,0.0,10.433471773573295,52.39286263651746,10.60991291991333,3.9652361175203814,0.9093985540686048,14.311644362405785,41.36963544070143,33.88524842331949,Poor
2022,Eastern,HDPE,Bottles,Rigid,5038.03,2426.36,468.67,1249.93,74.42,1964.01,957.39,323.61,444685.65,999944.0,9572.26,0.78,60.46,5038.03,0.0,35.589704706006124,48.16088828371407,51.514614484248014,1.4771646854028262,9.30264408905862,6.423344045192268,38.98369005345344,19.00326119534818,Fair
2022,Eastern,HDPE,Containers,Rigid,3074.2,1781.89,136.06,790.88,97.26,1335.22,587.23,127.55,556603.76,632704.0,5840.98,0.89,59.89,3074.2000000000003,-4.547473508864641e-13,33.315984646412076,57.96272200897795,44.38433348859918,3.1637499186780307,4.425866892199597,4.149046906512264,43.43308828313057,19.101880163945093,Fair
2022,Eastern,HDPE,Sachets,Flexible,6954.45,2993.5,73.81,317.95,229.63,2368.34,2259.53,1705.19,987011.64,254360.0,13213.45,2.39,19.69,6954.450000000001,-9.094947017729282e-13,8.93514224705045,43.044381654911604,10.621346250208784,3.3019146014422422,1.0613348287786957,24.519408436324944,34.05502951347699,32.49041980314763,Poor
2022,Eastern,HDPE,Films,Flexible,2883.05,1378.0,22.78,211.37,81.6,1089.07,943.55,534.68,459656.39,169096.0,5477.8,2.0,27.43,2883.0499999999997,4.547473508864641e-13,10.951943254539463,47.79660429059503,15.3388969521045,2.8303359289641175,0.7901354468358163,18.54563743258008,37.77492585976656,32.72749345311389,Poor
2022,Eastern,HDPE,Pouches,Flexible,3055.59,1540.17,2.03,172.54,85.22,1130.48,1072.27,593.05,419408.92,138032.0,5805.62,2.16,23.43,3055.59,0.0,8.502122339711805,50.40499543459692,11.202659446684455,2.7889867423312684,0.06643561472579762,19.408690302036593,36.99711021439395,35.09207714385765,Poor
2022,Eastern,LDPE,Bottles,Rigid,4766.24,2242.55,213.11,1174.92,28.7,2092.32,949.58,307.61,500713.61,587460.0,11915.6,0.6,57.26,4766.24,0.0,29.72426902547921,47.05071502903757,52.3921428730686,0.6021518010003694,4.471239383665112,6.453934338178523,43.89875457383599,19.923042062506298,Fair
2022,Eastern,LDPE,Containers,Rigid,2745.08,1447.54,191.26,532.78,49.14,1261.11,443.6,267.19,357008.59,266390.0,6862.7,0.67,55.53,2745.08,0.0,28.166027948183658,52.732160811342474,36.80589137433162,1.7901117635915893,6.967374357031489,9.73341396243461,45.94073761056144,16.15982047882029,Fair
2022,Eastern,LDPE,Sachets,Flexible,5520.05,3123.13,76.88,326.26,93.54,1714.4,1417.37,1891.6,767320.45,163130.0,13800.12,3.02,13.32,5520.049999999999,9.094947017729282e-13,8.997744585646869,56.5779295477396,10.446571228222968,1.6945498682077156,1.3927410077807265,34.26780554523962,31.05768969483972,25.67676017427378,Poor
2022,Eastern,LDPE,Films,Flexible,3152.73,1617.95,6.04,140.56,68.54,1204.0,1120.96,612.63,200665.58,70280.0,7881.82,1.49,22.03,3152.73,0.0,6.823927199601615,51.319015583319846,8.687536697672982,2.173988892166472,0.19157999574971532,19.431730595388757,38.189124980572394,35.555217224437236,Poor
2022,Eastern,LDPE,Pouches,Flexible,3042.44,1676.75,10.96,105.45,130.56,1100.33,1176.17,518.97,442493.45,52725.0,7606.1,1.79,23.55,3042.4400000000005,-4.547473508864641e-13,8.117497797820171,55.11201535609577,6.288951841359773,4.291292515218049,0.3602371780544563,17.057690537857773,36.16603778546166,38.658773878860394,Poor
2022,Eastern,PP,Bottles,Rigid,4931.38,2603.95,272.65,1229.58,45.56,2176.35,1007.3,199.94,889062.73,737748.0,8383.35,0.53,59.27,4931.379999999999,9.094947017729282e-13,31.386548998454796,52.803677672375684,47.2198006874172,0.9238793197847256,5.528878326148055,4.054443178177306,44.132676857188045,20.42633096617985,Fair
2022,Eastern,PP,Containers,Rigid,2644.08,1155.21,151.66,482.6,44.62,1173.06,536.01,256.13,153561.14,289560.0,4494.94,1.22,53.4,2644.08,0.0,25.675471241414783,43.69043296723246,41.775954155521504,1.6875434933890048,5.735832501285891,9.686923239841457,44.36552600526459,20.27207951347917,Fair
2022,Eastern,PP,Sachets,Flexible,6040.9,2813.74,54.06,190.98,298.53,2347.12,1748.32,1401.89,798569.37,114588.0,10269.53,2.0,21.89,6040.9,0.0,8.998162525451505,46.57815888361006,6.7874075074456055,4.941813305964343,0.8948997665910708,23.206641394494202,38.853813173533744,28.941382906520552,Poor
2022,Eastern,PP,Films,Flexible,2673.03,1334.11,24.41,117.34,51.25,861.78,839.91,778.34,205081.19,70404.0,4544.15,3.06,14.52,2673.03,0.0,7.220270629211045,49.910027197599725,8.795376693076285,1.9172998432490467,0.9131958863162777,29.11826653647733,32.23981773493002,31.421645099381596,Poor
2022,Eastern,PP,Pouches,Flexible,2671.62,1189.09,16.25,91.28,105.92,1080.26,910.29,467.62,411830.12,54768.0,4541.75,1.54,24.98,2671.62,0.0,7.989534439778112,44.50820101661164,7.67645846824042,3.964635689207298,0.6082451845696618,17.503237735905554,40.43464265127526,34.07258517304108,Poor
2022,Eastern,Multilayer Laminate,Bottles,Rigid,4229.03,2016.1,297.88,361.11,152.51,2395.32,787.78,234.43,546382.09,108333.0,13109.99,0.96,52.74,4229.030000000001,-9.094947017729282e-13,19.188797431089398,47.672870610991176,17.911313922920492,3.6062643206598204,7.043695599227247,5.543351548700294,56.63993870934944,18.627912310860882,Poor
2022,Eastern,Multilayer Laminate,Containers,Rigid,2470.7,1420.49,135.36,287.48,90.7,1271.61,515.0,170.55,200848.77,86244.0,7659.17,0.33,52.11,2470.7000000000003,-4.547473508864641e-13,20.78520257416927,57.49342291658235,20.23808685735204,3.6710244060387747,5.478609301007813,6.902902011575668,51.46760027522564,20.844295139029427,Fair
2022,Eastern,Multilayer Laminate,Sachets,Flexible,4873.57,2376.7,56.73,52.08,94.64,1683.81,1368.04,1618.27,376410.27,15624.0,15108.07,3.74,9.2,4873.57,0.0,4.174557870308624,48.76712553631116,2.191273614675811,1.9419029582010725,1.1640337575945354,33.20502219112478,34.54982692358989,28.0705930149767,Poor
2022,Eastern,Multilayer Laminate,Films,Flexible,2816.12,1342.3,17.61,66.98,114.38,1036.0,789.72,791.43,173118.41,20094.0,8729.97,2.77,15.96,2816.12,0.0,7.06539494055651,47.66487223555814,4.989942635774418,4.0616166924704915,0.6253284661165007,28.103560927801368,36.78820504808034,28.042839083561784,Poor
2022,Eastern,Multilayer Laminate,Pouches,Flexible,2852.9,1458.17,24.28,59.93,61.45,1056.79,1000.9,649.55,505530.29,17979.0,8843.99,2.46,17.52,2852.8999999999996,4.547473508864641e-13,5.105681937677452,51.11185109888184,4.109946028240877,2.1539486136913317,0.851063829787234,22.768060569946368,37.04265834764625,35.083599144729924,Poor
2022,Northern,PET,Bottles,Rigid,3320.53,1393.9,129.41,892.91,41.59,1491.93,591.39,173.3,307614.16,803619.0,7305.17,0.33,59.32,3320.53,0.0,32.04036704983842,41.978238413747206,64.05839730253246,1.25251089434518,3.897269411810765,5.219046357057458,44.93047796586689,17.810108627237216,Fair
2022,Northern,PET,Containers,Rigid,2210.09,973.38,140.24,404.04,46.65,1040.61,373.94,204.61,176804.13,363636.0,4862.2,1.34,54.84,2210.09,0.0,26.73782515644159,44.042550303381304,41.50896874807373,2.1107737693940063,6.34544294576239,9.257994018343146,47.08450787072019,16.919672954495066,Fair
2022,Northern,PET,Sachets,Flexible,4311.87,1759.93,13.58,212.95,49.88,1618.52,1180.88,1236.06,544330.2,191655.0,9486.11,2.6,16.07,4311.870000000001,-9.094947017729282e-13,6.410443728591077,40.81593369002313,12.099913064724165,1.156806675525932,0.31494456001688365,28.6664486638048,37.53638212654834,27.386725481055784,Poor
2022,Northern,PET,Films,Flexible,2163.96,780.71,9.31,71.66,22.06,678.59,688.97,693.37,273131.84,64494.0,4760.71,2.92,9.57,2163.96,0.0,4.761178580010721,36.07783877705688,9.17882440342765,1.0194273461616665,0.4302297639512745,32.041719809978005,31.3587127303647,31.838388879646573,Poor
2022,Northern,PET,Pouches,Flexible,2001.37,799.41,15.44,89.46,52.27,652.9,724.04,467.26,273239.33,80514.0,4403.01,2.0,18.67,2001.37,0.0,7.853120612380519,39.94313894981937,11.190753180470598,2.611710977980084,0.7714715419937344,23.3470072999995,32.62265348236458,36.177218605255405,Poor
2022,Northern,HDPE,Bottles,Rigid,3023.64,952.52,107.26,572.69,17.46,1453.69,741.84,130.7,252253.23,458152.0,5744.92,0.35,54.22,3023.6400000000003,-4.547473508864641e-13,23.065245862602694,31.50242753766983,60.1236719438962,0.5774496963924277,3.547379979098041,4.322604542868859,48.07748276911273,24.534666825415727,Fair
2022,Northern,HDPE,Containers,Rigid,1763.95,790.12,104.36,329.84,12.92,843.7,387.41,85.72,263596.35,263872.0,3351.51,0.48,55.73,1763.9500000000003,-2.2737367544323206e-13,25.347657246520594,44.79265285297202,41.74555763681466,0.7324470648261006,5.9162674678987495,4.859548173134159,47.830153915927326,21.962640664417926,Fair
2022,Northern,HDPE,Sachets,Flexible,4039.27,1481.94,31.5,169.74,58.47,1540.86,1089.02,1149.68,301062.4,135792.0,7674.61,2.88,16.43,4039.2700000000004,-4.547473508864641e-13,6.429627135596284,36.68831249210873,11.453905016397425,1.4475387879493076,0.7798438826817717,28.46256873147871,38.14699190695348,26.960812225971527,Poor
2022,Northern,HDPE,Films,Flexible,2077.57,771.15,12.59,95.01,67.47,773.07,579.01,550.42,199720.15,76008.0,3947.38,2.78,19.09,2077.57,0.0,8.426671544159763,37.117882911285776,12.320560202295274,3.247544005737472,0.6059964285198572,26.493451484185847,37.210298569963946,27.869578401690433,Poor
